Date,Action,Price,Shares,Value,Cash_After,Cost_Paid,Slippage
2018-01-03,BUY,410.5277320861817,231,94926.73801801987,5073.261981980133,94.83190611190797,47.392256927490244
2018-01-17,SELL,462.6420068817139,231,106763.43328608623,111836.69526806637,106.87030358967591,53.46188273620606
2019-10-23,BUY,559.3188873596191,189,105816.98098067897,6019.714287387396,105.71126971096801,52.82922024536133
2020-07-08,SELL,674.3983499145509,189,127333.82684571626,133353.54113310366,127.46128813385012,63.76252532958984
2022-01-28,BUY,1514.4682814941405,83,125826.56823137765,7526.972901726011,125.70086736401366,62.819024169921875
2022-11-02,SELL,1423.8616876220703,83,118062.3395525592,125589.31245428522,118.18052007263185,59.11981994628906
2023-03-15,BUY,1302.6508778686523,91,118659.77111593338,6929.541338351832,118.54122988604736,59.24099444580078
2023-07-17,SELL,1321.9057330932617,91,120173.12828977533,127102.66962812716,120.29342171148681,60.176799255371094
2023-10-27,BUY,1300.2284025878905,92,119740.63405112401,7362.035577003146,119.62101303808593,59.7806162109375
2023-12-18,SELL,1472.075361694336,92,135295.50234260302,142657.53791960617,135.43093327587889,67.74934130859376
2024-03-26,BUY,1406.010148864746,96,135111.95126530662,7545.58665429955,134.97697429101564,67.454759765625
2024-06-10,SELL,1439.5227984619141,96,138055.9944636914,145601.58111799095,138.19418865234377,69.13166015625
2025-03-03,BUY,1660.3182696533202,83,137944.22279760678,7657.35832038417,137.80641638122557,68.86877380371094
2025-12-23,SELL,1667.465898803711,83,138261.26993110732,145918.6282514915,138.39966960070802,69.2344520263672
2026-02-12,BUY,1386.693,99,137419.88960699996,8498.738644491532,137.28260699999998,68.607
