Date,Portfolio_Value,Action
2019-11-26,238320.83099365237,HOLD
2019-11-27,239483.81195068362,HOLD
2019-11-28,238535.96649169922,HOLD
2019-11-29,236916.4944458008,HOLD
2019-12-02,229720.40451049805,HOLD
2019-12-03,230540.29083251956,HOLD
2019-12-04,232069.6630859375,HOLD
2019-12-05,232069.6630859375,HOLD
2019-12-06,229790.14923095706,HOLD
2019-12-09,229394.7233581543,HOLD
2019-12-10,231837.04147338867,HOLD
2019-12-11,234741.67938232422,HOLD
2019-12-12,235925.03356933594,HOLD
2019-12-13,236785.64819335938,HOLD
2019-12-16,234895.74966430664,HOLD
2019-12-17,240495.64605712894,HOLD
2019-12-18,239541.97189331055,HOLD
2019-12-19,237942.8367614746,HOLD
2019-12-20,240486.93023681644,HOLD
2019-12-23,241905.77499389648,HOLD
2019-12-24,240713.70498657227,HOLD
2019-12-26,243481.66793823242,HOLD
2019-12-27,247293.4230041504,HOLD
2019-12-30,246749.71923828125,HOLD
2019-12-31,246252.51800537112,HOLD
2020-01-01,246051.9270324707,HOLD
2020-01-02,246909.63638305664,HOLD
2020-01-03,243850.9100341797,HOLD
2020-01-06,232409.8342895508,HOLD
2020-01-07,233046.59759521487,HOLD
2020-01-08,235506.3655090332,HOLD
2020-01-09,239824.00131225586,HOLD
2020-01-10,241024.80529785156,HOLD
2020-01-13,242167.4856567383,HOLD
2020-01-14,243824.70809936523,HOLD
2020-01-15,244653.36471557617,HOLD
2020-01-16,245409.35317993164,HOLD
2020-01-17,246078.0744934082,HOLD
2020-01-20,241475.46768188477,HOLD
2020-01-21,240661.3555908203,HOLD
2020-01-22,240870.71685791016,HOLD
2020-01-23,239917.0426940918,HOLD
2020-01-24,243911.97525024414,HOLD
2020-01-27,242158.71536254883,HOLD
2020-01-28,244987.76168823242,HOLD
2020-01-29,256966.74880981445,HOLD
2020-01-30,253785.91018676758,HOLD
2020-01-31,253878.93341064456,HOLD
2020-02-03,253498.07022094727,HOLD
2020-02-04,262796.2889099121,HOLD
2020-02-05,263316.75048828125,HOLD
2020-02-06,271350.23101806646,HOLD
2020-02-07,270649.5153808594,HOLD
2020-02-10,274571.74346923834,HOLD
2020-02-11,276176.6891479492,HOLD
2020-02-12,277301.90155029297,HOLD
2020-02-13,278851.6288757324,HOLD
2020-02-14,278060.75897216797,HOLD
2020-02-17,277764.20318603516,HOLD
2020-02-18,276679.6827697754,HOLD
2020-02-19,283660.63720703125,HOLD
2020-02-20,283800.21743774414,HOLD
2020-02-24,279351.71722412115,HOLD
2020-02-25,280630.99990844727,HOLD
2020-02-26,279703.5458374024,HOLD
2020-02-27,276784.39971923834,HOLD
2020-02-28,259691.07818603516,HOLD
2020-03-02,253579.4905090332,HOLD
2020-03-03,259603.12103271487,HOLD
2020-03-04,249828.90960693362,HOLD
2020-03-05,252410.8805847168,HOLD
2020-03-06,246299.80133056644,HOLD
2020-03-09,234698.3544921875,HOLD
2020-03-11,234922.75054931644,HOLD
2020-03-12,217653.16970825195,HOLD
2020-03-13,230370.7862854004,HOLD
2020-03-16,214033.76190185544,HOLD
2020-03-17,200779.9771118164,HOLD
2020-03-18,178428.0924987793,HOLD
2020-03-19,160053.99932861328,HOLD
2020-03-20,172048.87466430664,HOLD
2020-03-23,132080.6103515625,HOLD
2020-03-24,144206.58615112305,HOLD
2020-03-25,150699.4274139404,HOLD
2020-03-26,162828.33572387695,HOLD
2020-03-27,148175.73440551758,HOLD
2020-03-30,130678.87947082518,HOLD
2020-03-31,129146.00273132324,HOLD
2020-04-01,129352.91267395018,HOLD
2020-04-03,128662.23838806152,HOLD
2020-04-07,131334.56336975098,HOLD
2020-04-08,135971.06201171875,HOLD
2020-04-09,148732.33032226562,HOLD
2020-04-13,133313.29971313474,HOLD
2020-04-15,127202.23861694337,HOLD
2020-04-16,129390.7901763916,HOLD
2020-04-17,134528.53927612305,HOLD
2020-04-20,134534.35890197754,HOLD
2020-04-21,122382.13577270508,HOLD
2020-04-22,125208.91235351562,HOLD
2020-04-23,126619.3862915039,HOLD
2020-04-24,115184.07569885254,HOLD
2020-04-27,119135.71968078613,HOLD
2020-04-28,129862.89710998535,HOLD
2020-04-29,133846.60804748535,HOLD
2020-04-30,135108.45001220703,HOLD
2020-05-04,121210.62965393066,HOLD
2020-05-05,116705.28594970703,HOLD
2020-05-06,122760.97434997559,HOLD
2020-05-07,120097.4105834961,HOLD
2020-05-08,117975.86189270018,HOLD
2020-05-11,117445.48606872559,HOLD
2020-05-12,120630.70983886719,HOLD
2020-05-13,125954.95025634766,HOLD
2020-05-14,123096.12487792969,HOLD
2020-05-15,121606.97250366212,HOLD
2020-05-18,112989.66819763184,HOLD
2020-05-19,114525.45021057129,HOLD
2020-05-20,119062.86994934085,HOLD
2020-05-21,115997.1346282959,HOLD
2020-05-22,110465.98426818848,HOLD
2020-05-26,106601.74362182617,HOLD
2020-05-27,112864.36012268066,HOLD
2020-05-28,113520.06217956542,HOLD
2020-05-29,113866.85195922849,HOLD
2020-06-01,125943.29284667969,HOLD
2020-06-02,136746.2252807617,HOLD
2020-06-03,140575.50277709964,HOLD
2020-06-04,134814.1276550293,HOLD
2020-06-05,139319.4804382324,HOLD
2020-06-08,146132.88230895996,HOLD
2020-06-09,142423.10234069824,HOLD
2020-06-10,141959.74754333496,HOLD
2020-06-11,136320.76614379883,HOLD
2020-06-12,142804.85527038574,HOLD
2020-06-15,137049.3088531494,HOLD
2020-06-16,137841.9854736328,HOLD
