Date,Portfolio_Value,Action
2021-01-29,251923.6923828125,HOLD
2021-02-01,254188.2490234375,HOLD
2021-02-02,259372.2783203125,HOLD
2021-02-03,259097.3564453125,HOLD
2021-02-04,258159.185546875,HOLD
2021-02-05,255692.5029296875,HOLD
2021-02-08,260233.6328125,HOLD
2021-02-09,257225.080078125,HOLD
2021-02-10,260168.990234375,HOLD
2021-02-11,259578.5146484375,HOLD
2021-02-12,258349.25,HOLD
2021-02-15,254228.6787109375,HOLD
2021-02-16,251717.5009765625,HOLD
2021-02-17,248830.2373046875,HOLD
2021-02-18,247556.4326171875,HOLD
2021-02-19,248729.185546875,HOLD
2021-02-22,239557.9130859375,HOLD
2021-02-23,241316.94140625,HOLD
2021-02-24,238720.8837890625,HOLD
2021-02-25,242538.1875,HOLD
2021-02-26,234369.7958984375,HOLD
2021-03-01,236787.8955078125,HOLD
2021-03-02,243431.818359375,HOLD
2021-03-03,247697.9365234375,HOLD
2021-03-04,246937.7685546875,HOLD
2021-03-05,243569.3466796875,HOLD
2021-03-08,243480.3564453125,HOLD
2021-03-09,247038.8203125,HOLD
2021-03-10,248656.3671875,HOLD
2021-03-12,247604.970703125,HOLD
2021-03-15,248268.15234375,HOLD
2021-03-16,251818.6201171875,HOLD
2021-03-17,252053.1572265625,HOLD
2021-03-18,245870.177734375,HOLD
2021-03-19,246978.17578125,HOLD
2021-03-22,253403.7109375,HOLD
2021-03-23,254451.01953125,HOLD
2021-03-24,252712.2509765625,HOLD
2021-03-25,248163.0576171875,HOLD
2021-03-26,248320.755859375,HOLD
2021-03-30,255740.99609375,HOLD
2021-03-31,257301.9189453125,HOLD
2021-04-01,256262.673828125,HOLD
2021-04-05,262239.349609375,HOLD
2021-04-06,264325.8583984375,HOLD
2021-04-07,264867.728515625,HOLD
2021-04-08,268583.9580078125,HOLD
2021-04-09,268980.2587890625,HOLD
2021-04-12,262858.013671875,HOLD
2021-04-13,251333.26171875,HOLD
2021-04-15,260625.9130859375,HOLD
2021-04-16,258701.0107421875,HOLD
2021-04-19,256003.8115234375,HOLD
2021-04-20,254608.7626953125,HOLD
2021-04-22,252526.296875,HOLD
2021-04-23,251774.0576171875,HOLD
2021-04-26,251070.423828125,HOLD
2021-04-27,253593.775390625,HOLD
2021-04-28,252954.896484375,HOLD
2021-04-29,252239.111328125,HOLD
2021-04-30,245801.40234375,HOLD
2021-05-03,245910.65234375,HOLD
2021-05-04,246941.833984375,HOLD
2021-05-05,250657.9736328125,HOLD
2021-05-06,251931.755859375,HOLD
2021-05-07,253666.5712890625,HOLD
2021-05-10,254685.6015625,HOLD
2021-05-11,252833.5400390625,HOLD
2021-05-12,250002.9453125,HOLD
2021-05-14,247083.337890625,HOLD
2021-05-17,248559.3134765625,HOLD
2021-05-18,250099.9091796875,HOLD
2021-05-19,249550.04296875,HOLD
2021-05-20,247770.732421875,HOLD
2021-05-21,249428.708984375,HOLD
2021-05-24,249509.568359375,HOLD
2021-05-25,253369.9072265625,HOLD
2021-05-26,256986.455078125,HOLD
2021-05-27,258733.8037109375,HOLD
2021-05-28,255775.49609375,HOLD
2021-05-31,257039.2607421875,HOLD
2021-06-01,256539.482421875,HOLD
2021-06-02,254625.5634765625,HOLD
2021-06-03,255584.5107421875,HOLD
2021-06-04,255787.759765625,HOLD
2021-06-07,258993.87890625,HOLD
2021-06-08,260371.4306640625,HOLD
2021-06-09,260379.5390625,HOLD
2021-06-10,261724.5673828125,HOLD
2021-06-11,266356.9560546875,HOLD
2021-06-14,266564.2255859375,HOLD
2021-06-15,265458.9228515625,HOLD
2021-06-16,266401.7431640625,HOLD
2021-06-17,269928.806640625,HOLD
2021-06-18,268266.8544921875,HOLD
2021-06-21,266300.0849609375,HOLD
2021-06-22,268583.845703125,HOLD
2021-06-23,265349.2236328125,HOLD
2021-06-24,274467.8251953125,HOLD
2021-06-25,275052.9775390625,HOLD
2021-06-28,271472.99609375,HOLD
2021-06-29,271806.181640625,HOLD
2021-06-30,272204.4814453125,HOLD
2021-07-01,271859.0322265625,HOLD
2021-07-02,270554.6357421875,HOLD
2021-07-05,270192.9697265625,HOLD
2021-07-06,265422.423828125,HOLD
2021-07-07,266450.4833984375,HOLD
2021-07-08,265113.541015625,HOLD
2021-07-09,261021.5400390625,HOLD
2021-07-12,259798.4521484375,HOLD
2021-07-13,259347.3916015625,HOLD
2021-07-14,261541.7353515625,HOLD
2021-07-15,261167.0419921875,HOLD
2021-07-16,260503.2314453125,HOLD
2021-07-19,259672.4912109375,HOLD
