Date,Portfolio_Value,Action
2018-06-21,131361.5185546875,HOLD
2018-06-22,132105.6024169922,HOLD
2018-06-25,132764.78381347656,HOLD
2018-06-26,132949.5562133789,HOLD
2018-06-27,132385.26580810547,HOLD
2018-06-28,133873.46417236328,HOLD
2018-06-29,134257.96112060547,HOLD
2018-07-02,133758.58081054688,HOLD
2018-07-03,135276.71411132812,HOLD
2018-07-04,136485.21844482422,HOLD
2018-07-05,136460.24713134766,HOLD
2018-07-06,137079.5203857422,HOLD
2018-07-09,138467.7875366211,HOLD
2018-07-10,137174.3807373047,HOLD
2018-07-11,138723.30688476562,HOLD
2018-07-12,139008.05645751953,HOLD
2018-07-13,140462.04565429688,HOLD
2018-07-16,140871.7437133789,HOLD
2018-07-17,140087.2921142578,HOLD
2018-07-18,139882.42010498047,HOLD
2018-07-19,134771.11395263672,HOLD
2018-07-20,133362.11907958984,HOLD
2018-07-23,133736.84197998047,HOLD
2018-07-24,131258.6459350586,HOLD
2018-07-25,131523.43377685547,HOLD
2018-07-26,131158.69940185547,HOLD
2018-07-27,131143.71661376953,HOLD
2018-07-30,130559.11212158205,HOLD
2018-07-31,130719.02044677736,HOLD
2018-08-01,131303.5942993164,HOLD
2018-08-02,128055.92178344727,HOLD
2018-08-03,130983.8082885742,HOLD
2018-08-06,128315.73068237305,HOLD
2018-08-07,128405.650390625,HOLD
2018-08-08,128865.33703613283,HOLD
2018-08-09,127761.13006591798,HOLD
2018-08-10,128585.5510864258,HOLD
2018-08-13,128750.42303466798,HOLD
2018-08-14,129334.99688720705,HOLD
2018-08-16,124578.41360473634,HOLD
2018-08-17,126362.13137817384,HOLD
2018-08-20,127511.29437255861,HOLD
2018-08-21,126377.11416625977,HOLD
2018-08-23,124808.24160766604,HOLD
2018-08-24,125487.75241088869,HOLD
2018-08-27,127526.29248046878,HOLD
2018-08-28,128545.55868530275,HOLD
2018-08-29,128895.31793212892,HOLD
2018-08-30,127841.07656860354,HOLD
2018-08-31,128760.42687988283,HOLD
2018-09-03,126946.72055053712,HOLD
2018-09-04,125797.53457641604,HOLD
2018-09-05,123853.93145751955,HOLD
2018-09-06,126127.29379272462,HOLD
2018-09-07,124533.44992065434,HOLD
2018-09-10,122374.98626708986,HOLD
2018-09-11,120681.20352172854,HOLD
2018-09-12,123079.4837036133,HOLD
2018-09-14,123993.82443237305,HOLD
2018-09-17,123079.4837036133,HOLD
2018-09-18,121570.5576171875,HOLD
2018-09-19,122729.7321166992,HOLD
2018-09-21,118063.07620239259,HOLD
2018-09-24,114915.33489990236,HOLD
2018-09-25,118377.84497070314,HOLD
2018-09-26,116983.84054565434,HOLD
2018-09-27,114290.77630615236,HOLD
2018-09-28,114205.84320068361,HOLD
2018-10-01,112247.23431396486,HOLD
2018-10-03,109873.94076538087,HOLD
2018-10-04,107500.63955688477,HOLD
2018-10-05,105272.2409057617,HOLD
2018-10-08,110478.49166870119,HOLD
