Date,Cash,Shares,Price,Portfolio_Value,Signal,Action
2018-07-17,100000.0,0,511.12,100000.0,0.0,HOLD
2018-07-18,100000.0,0,510.99,100000.0,0.0,HOLD
2018-07-19,100000.0,0,513.32,100000.0,0.0,HOLD
2018-07-20,100000.0,0,514.01,100000.0,0.0,HOLD
2018-07-23,100000.0,0,506.35,100000.0,0.0,HOLD
2018-07-24,100000.0,0,507.13,100000.0,0.0,HOLD
2018-07-25,100000.0,0,509.62,100000.0,0.0,HOLD
2018-07-26,100000.0,0,514.84,100000.0,0.0,HOLD
2018-07-27,100000.0,0,517.08,100000.0,0.0,HOLD
2018-07-30,100000.0,0,509.51,100000.0,0.0,HOLD
2018-07-31,100000.0,0,511.77,100000.0,0.0,HOLD
2018-08-01,100000.0,0,506.88,100000.0,0.0,HOLD
2018-08-02,100000.0,0,500.19,100000.0,0.0,HOLD
2018-08-03,100000.0,0,498.18,100000.0,0.0,HOLD
2018-08-06,100000.0,0,496.46,100000.0,0.0,HOLD
2018-08-07,100000.0,0,500.35,100000.0,0.0,HOLD
2018-08-08,100000.0,0,501.63,100000.0,0.0,HOLD
2018-08-09,100000.0,0,497.44,100000.0,0.0,HOLD
2018-08-10,100000.0,0,496.49,100000.0,0.0,HOLD
2018-08-13,100000.0,0,491.14,100000.0,0.0,HOLD
2018-08-14,100000.0,0,490.54,100000.0,0.0,HOLD
2018-08-16,100000.0,0,487.39,100000.0,0.0,HOLD
2018-08-17,100000.0,0,487.78,100000.0,0.0,HOLD
2018-08-20,100000.0,0,492.21,100000.0,0.0,HOLD
2018-08-21,100000.0,0,492.17,100000.0,0.0,HOLD
2018-08-23,100000.0,0,488.38,100000.0,0.0,HOLD
2018-08-24,100000.0,0,486.02,100000.0,0.0,HOLD
2018-08-27,100000.0,0,488.51,100000.0,0.0,HOLD
2018-08-28,100000.0,0,491.89,100000.0,0.0,HOLD
2018-08-29,100000.0,0,488.05,100000.0,0.0,HOLD
2018-08-30,100000.0,0,485.14,100000.0,0.0,HOLD
2018-08-31,100000.0,0,483.99,100000.0,0.0,HOLD
2018-09-03,100000.0,0,487.24,100000.0,0.0,HOLD
2018-09-04,100000.0,0,481.78,100000.0,0.0,HOLD
2018-09-05,100000.0,0,480.38,100000.0,0.0,HOLD
2018-09-06,100000.0,0,481.87,100000.0,0.0,HOLD
2018-09-07,100000.0,0,482.99,100000.0,0.0,HOLD
2018-09-10,100000.0,0,479.28,100000.0,0.0,HOLD
2018-09-11,100000.0,0,469.71,100000.0,0.0,HOLD
2018-09-12,100000.0,0,472.4,100000.0,0.0,HOLD
2018-09-14,100000.0,0,476.57,100000.0,0.0,HOLD
2018-09-17,100000.0,0,467.79,100000.0,0.0,HOLD
2018-09-18,100000.0,0,467.08,100000.0,0.0,HOLD
2018-09-19,100000.0,0,460.54,100000.0,0.0,HOLD
2018-09-21,100000.0,0,462.63,100000.0,0.0,HOLD
2018-09-24,100000.0,0,452.17,100000.0,0.0,HOLD
2018-09-25,100000.0,0,458.44,100000.0,0.0,HOLD
2018-09-26,100000.0,0,462.15,100000.0,0.0,HOLD
2018-09-27,100000.0,0,464.02,100000.0,0.0,HOLD
2018-09-28,100000.0,0,471.04,100000.0,0.0,HOLD
2018-10-01,100000.0,0,477.94,100000.0,0.0,HOLD
2018-10-03,100000.0,0,476.93,100000.0,0.0,HOLD
2018-10-04,100000.0,0,459.7,100000.0,0.0,HOLD
2018-10-05,100000.0,0,461.47,100000.0,0.0,HOLD
2018-10-08,100000.0,0,456.7,100000.0,0.0,HOLD
2018-10-09,100000.0,0,455.67,100000.0,0.0,HOLD
2018-10-10,100000.0,0,461.9,100000.0,0.0,HOLD
2018-10-11,100000.0,0,454.95,100000.0,0.0,HOLD
2018-10-12,100000.0,0,465.36,100000.0,0.0,HOLD
2018-10-15,100000.0,0,471.51,100000.0,0.0,HOLD
2018-10-16,100000.0,0,467.91,100000.0,0.0,HOLD
2018-10-17,100000.0,0,463.65,100000.0,0.0,HOLD
2018-10-19,100000.0,0,462.04,100000.0,0.0,HOLD
2018-10-22,100000.0,0,469.36,100000.0,0.0,HOLD
2018-10-23,100000.0,0,466.06,100000.0,0.0,HOLD
2018-10-24,5363.09,202,467.8,99858.21,1.0,BUY
2018-10-25,5363.09,202,462.29,98745.94,1.0,HOLD
2018-10-26,5363.09,202,460.51,98385.46,1.0,HOLD
2018-10-29,5363.09,202,452.31,96730.11,1.0,HOLD
2018-10-30,5363.09,202,449.13,96087.41,1.0,HOLD
2018-10-31,5363.09,202,448.9,96039.98,1.0,HOLD
2018-11-01,5363.09,202,449.0,96061.31,1.0,HOLD
2018-11-02,5363.09,202,457.75,97828.13,1.0,HOLD
2018-11-05,5363.09,202,459.29,98138.81,1.0,HOLD
2018-11-06,5363.09,202,457.07,97690.59,1.0,HOLD
2018-11-07,5363.09,202,459.74,98231.3,1.0,HOLD
2018-11-09,5363.09,202,456.8,97636.04,1.0,HOLD
2018-11-12,96344.46,0,451.08,96344.46,-1.0,SELL
2018-11-13,96344.46,0,452.65,96344.46,-1.0,HOLD
2018-11-14,96344.46,0,459.7,96344.46,-1.0,HOLD
2018-11-15,96344.46,0,463.78,96344.46,-1.0,HOLD
2018-11-16,96344.46,0,470.63,96344.46,-1.0,HOLD
2018-11-19,96344.46,0,472.88,96344.46,-1.0,HOLD
2018-11-20,96344.46,0,472.54,96344.46,-1.0,HOLD
2018-11-21,96344.46,0,474.02,96344.46,-1.0,HOLD
2018-11-22,96344.46,0,470.91,96344.46,-1.0,HOLD
2018-11-26,96344.46,0,481.31,96344.46,-1.0,HOLD
2018-11-27,96344.46,0,484.65,96344.46,-1.0,HOLD
2018-11-28,96344.46,0,490.57,96344.46,-1.0,HOLD
2018-11-29,96344.46,0,500.39,96344.46,-1.0,HOLD
2018-11-30,96344.46,0,499.78,96344.46,-1.0,HOLD
2018-12-03,96344.46,0,496.22,96344.46,-1.0,HOLD
2018-12-04,96344.46,0,489.71,96344.46,-1.0,HOLD
2018-12-05,96344.46,0,492.91,96344.46,-1.0,HOLD
2018-12-06,96344.46,0,492.41,96344.46,-1.0,HOLD
2018-12-07,96344.46,0,494.88,96344.46,-1.0,HOLD
2018-12-10,96344.46,0,490.46,96344.46,-1.0,HOLD
2018-12-11,96344.46,0,483.6,96344.46,-1.0,HOLD
2018-12-12,96344.46,0,489.65,96344.46,-1.0,HOLD
2018-12-13,96344.46,0,493.4,96344.46,-1.0,HOLD
2018-12-14,96344.46,0,492.09,96344.46,-1.0,HOLD
2018-12-17,96344.46,0,500.19,96344.46,-1.0,HOLD
2018-12-18,96344.46,0,501.42,96344.46,-1.0,HOLD
2018-12-19,96344.46,0,498.6,96344.46,-1.0,HOLD
2018-12-20,96344.46,0,501.89,96344.46,-1.0,HOLD
2018-12-21,4995.79,184,495.72,96207.6,1.0,BUY
2018-12-24,4995.79,184,488.55,94889.84,1.0,HOLD
2018-12-26,4995.79,184,498.35,96691.48,1.0,HOLD
2018-12-27,4995.79,184,494.28,95944.04,1.0,HOLD
2018-12-28,4995.79,184,498.48,96715.24,1.0,HOLD
2018-12-31,4995.79,184,498.19,96663.4,1.0,HOLD
2019-01-01,4995.79,184,504.39,97804.01,1.0,HOLD
2019-01-02,4995.79,184,499.79,96957.2,1.0,HOLD
2019-01-03,4995.79,184,495.87,96235.67,1.0,HOLD
2019-01-04,4995.79,184,497.2,96479.77,1.0,HOLD
2019-01-07,4995.79,184,497.95,96618.02,1.0,HOLD
2019-01-08,4995.79,184,493.8,95855.46,1.0,HOLD
2019-01-09,4995.79,184,497.04,96451.71,1.0,HOLD
2019-01-10,4995.79,184,495.09,96093.1,1.0,HOLD
2019-01-11,4995.79,184,495.89,96239.99,1.0,HOLD
2019-01-14,4995.79,184,493.49,95797.14,1.0,HOLD
2019-01-15,4995.79,184,498.24,96672.04,1.0,HOLD
2019-01-16,4995.79,184,497.84,96598.6,1.0,HOLD
2019-01-17,4995.79,184,500.68,97121.37,1.0,HOLD
2019-01-18,4995.79,184,500.2,97032.8,1.0,HOLD
2019-01-21,4995.79,184,504.4,97806.16,1.0,HOLD
2019-01-22,4995.79,184,501.52,97274.75,1.0,HOLD
2019-01-23,4995.79,184,494.37,95959.15,1.0,HOLD
2019-01-24,4995.79,184,493.63,95823.07,1.0,HOLD
2019-01-25,4995.79,184,492.16,95553.04,1.0,HOLD
2019-01-28,4995.79,184,489.38,95041.06,1.0,HOLD
2019-01-29,4995.79,184,483.14,93893.98,1.0,HOLD
2019-01-30,4995.79,184,477.77,92904.57,1.0,HOLD
2019-01-31,4995.79,184,488.39,94859.6,1.0,HOLD
2019-02-01,4995.79,184,490.86,95313.24,1.0,HOLD
2019-02-04,4995.79,184,494.25,95937.56,1.0,HOLD
2019-02-05,4995.79,184,496.4,96332.89,1.0,HOLD
2019-02-06,4995.79,184,498.42,96704.44,1.0,HOLD
2019-02-07,4995.79,184,497.15,96471.13,1.0,HOLD
2019-02-08,4995.79,184,498.42,96704.44,1.0,HOLD
2019-02-11,4995.79,184,502.41,97438.93,1.0,HOLD
2019-02-12,4995.79,184,500.07,97009.04,1.0,HOLD
2019-02-14,4995.79,184,495.49,96166.53,1.0,HOLD
2019-02-15,4995.79,184,493.25,95753.93,1.0,HOLD
2019-02-18,4995.79,184,490.73,95289.48,1.0,HOLD
2019-02-19,4995.79,184,489.35,95036.74,1.0,HOLD
2019-02-20,4995.79,184,495.06,96086.62,1.0,HOLD
2019-02-21,4995.79,184,496.83,96412.81,1.0,HOLD
2019-02-22,4995.79,184,491.09,95356.45,1.0,HOLD
2019-02-25,4995.79,184,499.06,96823.26,1.0,HOLD
2019-02-26,4995.79,184,495.6,96185.98,1.0,HOLD
2019-02-27,4995.79,184,491.28,95391.01,1.0,HOLD
2019-02-28,4995.79,184,487.83,94755.91,1.0,HOLD
2019-03-01,4995.79,184,489.19,95006.5,1.0,HOLD
2019-03-05,4995.79,184,494.77,96032.61,1.0,HOLD
2019-03-06,4995.79,184,494.1,95909.47,1.0,HOLD
2019-03-07,4995.79,184,499.32,96870.79,1.0,HOLD
2019-03-08,4995.79,184,499.72,96944.22,1.0,HOLD
2019-03-11,4995.79,184,499.78,96955.02,1.0,HOLD
2019-03-12,4995.79,184,509.77,98793.41,1.0,HOLD
2019-03-13,4995.79,184,522.81,101193.42,1.0,HOLD
2019-03-14,4995.79,184,522.39,101115.66,1.0,HOLD
2019-03-15,4995.79,184,529.02,102336.19,1.0,HOLD
2019-03-18,4995.79,184,531.01,102701.26,1.0,HOLD
2019-03-19,4995.79,184,532.49,102973.45,1.0,HOLD
2019-03-20,4995.79,184,539.83,104323.6,1.0,HOLD
2019-03-22,4995.79,184,534.46,103336.38,1.0,HOLD
2019-03-25,4995.79,184,535.67,103558.89,1.0,HOLD
2019-03-26,4995.79,184,542.73,104857.22,1.0,HOLD
2019-03-27,4995.79,184,539.93,104343.05,1.0,HOLD
2019-03-28,4995.79,184,540.72,104487.78,1.0,HOLD
2019-04-01,4995.79,184,542.83,104876.62,1.0,HOLD
2019-04-02,4995.79,184,538.85,104144.31,1.0,HOLD
2019-04-03,4995.79,184,538.36,104053.57,1.0,HOLD
2019-04-04,4995.79,184,536.29,103673.38,1.0,HOLD
2019-04-05,4995.79,184,541.37,104608.76,1.0,HOLD
2019-04-08,4995.79,184,537.57,103908.84,1.0,HOLD
2019-04-09,4995.79,184,537.07,103815.94,1.0,HOLD
2019-04-10,4995.79,184,525.35,101660.03,1.0,HOLD
2019-04-11,4995.79,184,530.08,102530.61,1.0,HOLD
2019-04-12,4995.79,184,531.9,102865.45,1.0,HOLD
2019-04-15,4995.79,184,537.43,103882.92,1.0,HOLD
2019-04-16,4995.79,184,541.25,104585.0,1.0,HOLD
2019-04-18,4995.79,184,538.57,104092.46,1.0,HOLD
2019-04-22,4995.79,184,532.71,103014.5,1.0,HOLD
2019-04-23,4995.79,184,527.22,102003.51,1.0,HOLD
2019-04-24,4995.79,184,535.31,103491.93,1.0,HOLD
2019-04-25,4995.79,184,531.48,102787.68,1.0,HOLD
2019-04-26,4995.79,184,535.59,103543.75,1.0,HOLD
2019-04-30,4995.79,184,544.16,105120.73,1.0,HOLD
2019-05-02,4995.79,184,553.16,106777.64,1.0,HOLD
2019-05-03,4995.79,184,556.02,107302.57,1.0,HOLD
2019-05-06,4995.79,184,546.74,105595.99,1.0,HOLD
2019-05-07,4995.79,184,545.31,105332.44,1.0,HOLD
2019-05-08,4995.79,184,541.76,104680.06,1.0,HOLD
2019-05-09,4995.79,184,537.92,103973.64,1.0,HOLD
2019-05-10,4995.79,184,539.24,104215.6,1.0,HOLD
2019-05-13,4995.79,184,537.05,103813.77,1.0,HOLD
2019-05-14,4995.79,184,537.22,103844.03,1.0,HOLD
2019-05-15,4995.79,184,536.94,103792.19,1.0,HOLD
2019-05-16,4995.79,184,542.56,104826.95,1.0,HOLD
2019-05-17,4995.79,184,554.64,107049.83,1.0,HOLD
2019-05-20,4995.79,184,571.14,110084.97,1.0,HOLD
2019-05-21,4995.79,184,564.41,108847.15,1.0,HOLD
2019-05-22,4995.79,184,564.89,108935.73,1.0,HOLD
2019-05-23,4995.79,184,547.6,105753.69,1.0,HOLD
2019-05-24,4995.79,184,557.28,107535.89,1.0,HOLD
2019-05-27,4995.79,184,565.5,109048.06,1.0,HOLD
2019-05-28,4995.79,184,567.34,109387.21,1.0,HOLD
2019-05-29,4995.79,184,567.51,109417.46,1.0,HOLD
2019-05-30,4995.79,184,572.83,110396.05,1.0,HOLD
2019-05-31,4995.79,184,569.49,109782.54,1.0,HOLD
2019-06-03,4995.79,184,576.95,111154.28,1.0,HOLD
2019-06-04,4995.79,184,575.82,110946.9,1.0,HOLD
2019-06-06,4995.79,184,569.02,109696.11,1.0,HOLD
2019-06-07,4995.79,184,574.73,110745.99,1.0,HOLD
2019-06-10,4995.79,184,572.98,110424.13,1.0,HOLD
2019-06-11,4995.79,184,574.91,110778.4,1.0,HOLD
2019-06-12,4995.79,184,569.89,109855.99,1.0,HOLD
2019-06-13,4995.79,184,574.04,110618.53,1.0,HOLD
2019-06-14,4995.79,184,571.78,110203.79,1.0,HOLD
2019-06-17,4995.79,184,568.71,109637.78,1.0,HOLD
2019-06-18,4995.79,184,567.59,109432.58,1.0,HOLD
2019-06-19,4995.79,184,570.2,109912.15,1.0,HOLD
2019-06-20,4995.79,184,573.27,110477.32,1.0,HOLD
2019-06-21,4995.79,184,570.4,109949.1,1.0,HOLD
2019-06-24,4995.79,184,571.28,110112.11,1.0,HOLD
2019-06-25,4995.79,184,573.82,110579.47,1.0,HOLD
2019-06-26,4995.79,184,583.09,112283.61,1.0,HOLD
2019-06-27,4995.79,184,581.76,112040.16,1.0,HOLD
2019-06-28,4995.79,184,577.38,111233.74,1.0,HOLD
2019-07-01,4995.79,184,587.26,113050.92,1.0,HOLD
2019-07-02,4995.79,184,589.49,113461.76,1.0,HOLD
2019-07-03,4995.79,184,588.22,113229.15,1.0,HOLD
2019-07-04,4995.79,184,586.84,112974.85,1.0,HOLD
2019-07-05,4995.79,184,584.15,112479.24,1.0,HOLD
2019-07-08,4995.79,184,569.31,109749.11,1.0,HOLD
2019-07-09,4995.79,184,562.12,108425.36,1.0,HOLD
2019-07-10,4995.79,184,564.39,108842.71,1.0,HOLD
2019-07-11,4995.79,184,568.73,109642.59,1.0,HOLD
2019-07-12,4995.79,184,565.6,109066.6,1.0,HOLD
2019-07-15,4995.79,184,565.8,109103.55,1.0,HOLD
2019-07-16,4995.79,184,564.96,108949.23,1.0,HOLD
2019-07-17,4995.79,184,566.44,109220.93,1.0,HOLD
2019-07-18,4995.79,184,569.85,109849.09,1.0,HOLD
2019-07-19,4995.79,184,561.29,108273.2,1.0,HOLD
2019-07-22,4995.79,184,542.77,104864.9,1.0,HOLD
2019-07-23,4995.79,184,534.79,103397.67,1.0,HOLD
2019-07-24,4995.79,184,538.9,104154.11,1.0,HOLD
2019-07-25,4995.79,184,540.12,104378.0,1.0,HOLD
2019-07-26,4995.79,184,538.05,103997.6,1.0,HOLD
2019-07-29,4995.79,184,530.26,102562.97,1.0,HOLD
2019-07-30,4995.79,184,532.13,102908.59,1.0,HOLD
2019-07-31,4995.79,184,531.99,102882.5,1.0,HOLD
2019-08-01,4995.79,184,526.11,101799.78,1.0,HOLD
2019-08-02,4995.79,184,524.34,101475.2,1.0,HOLD
2019-08-05,4995.79,184,516.03,99945.89,1.0,HOLD
2019-08-06,4995.79,184,518.37,100375.05,1.0,HOLD
2019-08-07,4995.79,184,517.16,100152.84,1.0,HOLD
2019-08-08,4995.79,184,528.8,102294.3,1.0,HOLD
2019-08-09,4995.79,184,540.36,104422.71,1.0,HOLD
2019-08-13,4995.79,184,525.77,101736.61,1.0,HOLD
2019-08-14,4995.79,184,527.92,102133.1,1.0,HOLD
2019-08-16,4995.79,184,527.51,102056.84,1.0,HOLD
2019-08-19,4995.79,184,522.57,101148.41,1.0,HOLD
2019-08-20,4995.79,184,525.82,101747.51,1.0,HOLD
2019-08-21,4995.79,184,527.07,101976.26,1.0,HOLD
2019-08-22,4995.79,184,514.81,99721.5,1.0,HOLD
2019-08-23,4995.79,184,512.11,99224.79,1.0,HOLD
2019-08-26,4995.79,184,534.24,103296.42,1.0,HOLD
2019-08-27,4995.79,184,535.14,103461.99,1.0,HOLD
2019-08-28,4995.79,184,532.19,102919.55,1.0,HOLD
2019-08-29,4995.79,184,527.33,102024.18,1.0,HOLD
2019-08-30,4995.79,184,527.56,102067.74,1.0,HOLD
2019-09-03,4995.79,184,523.54,101327.04,1.0,HOLD
2019-09-04,4995.79,184,532.25,102930.43,1.0,HOLD
2019-09-05,4995.79,184,529.27,102381.44,1.0,HOLD
2019-09-06,4995.79,184,531.82,102849.83,1.0,HOLD
2019-09-09,4995.79,184,532.69,103011.05,1.0,HOLD
2019-09-11,4995.79,184,533.09,103085.13,1.0,HOLD
2019-09-12,4995.79,184,537.72,103936.89,1.0,HOLD
2019-09-13,4995.79,184,534.55,103353.07,1.0,HOLD
2019-09-16,4995.79,184,531.4,102773.58,1.0,HOLD
2019-09-17,4995.79,184,523.63,101344.47,1.0,HOLD
2019-09-18,4995.79,184,518.05,100316.25,1.0,HOLD
2019-09-19,4995.79,184,521.44,100941.47,1.0,HOLD
2019-09-20,4995.79,184,568.12,109529.13,1.0,HOLD
2019-09-23,4995.79,184,595.42,114552.76,1.0,HOLD
2019-09-24,4995.79,184,593.78,114252.13,1.0,HOLD
2019-09-25,4995.79,184,587.11,113023.44,1.0,HOLD
2019-09-26,4995.79,184,588.43,113267.42,1.0,HOLD
2019-09-27,4995.79,184,589.24,113415.58,1.0,HOLD
2019-09-30,4995.79,184,581.31,111955.96,1.0,HOLD
2019-10-01,4995.79,184,591.42,113816.43,1.0,HOLD
2019-10-03,4995.79,184,579.46,111616.13,1.0,HOLD
2019-10-04,4995.79,184,563.43,108666.42,1.0,HOLD
2019-10-07,4995.79,184,562.1,108422.47,1.0,HOLD
2019-10-09,4995.79,184,581.64,112016.98,1.0,HOLD
2019-10-10,4995.79,184,568.57,109611.92,1.0,HOLD
