Date,Cash,Shares,Price,Portfolio_Value,Signal,Action
2020-06-10,106044.08,0,341.42,106044.08,-1.0,HOLD
2020-06-11,106044.08,0,330.05,106044.08,-1.0,HOLD
2020-06-12,106044.08,0,332.91,106044.08,-1.0,HOLD
2020-06-15,106044.08,0,320.24,106044.08,-1.0,HOLD
2020-06-16,106044.08,0,331.7,106044.08,-1.0,HOLD
2020-06-17,106044.08,0,330.73,106044.08,-1.0,HOLD
2020-06-18,106044.08,0,340.45,106044.08,-1.0,HOLD
2020-06-19,106044.08,0,351.86,106044.08,-1.0,HOLD
2020-06-22,106044.08,0,355.49,106044.08,-1.0,HOLD
2020-06-23,106044.08,0,363.81,106044.08,-1.0,HOLD
2020-06-24,106044.08,0,336.68,106044.08,-1.0,HOLD
2020-06-25,106044.08,0,339.48,106044.08,-1.0,HOLD
2020-06-26,106044.08,0,337.65,106044.08,-1.0,HOLD
2020-06-29,106044.08,0,331.84,106044.08,-1.0,HOLD
2020-06-30,106044.08,0,339.92,106044.08,-1.0,HOLD
2020-07-01,106044.08,0,352.1,106044.08,-1.0,HOLD
2020-07-02,106044.08,0,350.94,106044.08,-1.0,HOLD
2020-07-03,106044.08,0,349.15,106044.08,-1.0,HOLD
2020-07-06,106044.08,0,349.98,106044.08,-1.0,HOLD
2020-07-07,106044.08,0,363.71,106044.08,-1.0,HOLD
2020-07-08,106044.08,0,356.84,106044.08,-1.0,HOLD
2020-07-09,106044.08,0,358.2,106044.08,-1.0,HOLD
2020-07-10,106044.08,0,348.53,106044.08,-1.0,HOLD
2020-07-13,106044.08,0,342.0,106044.08,-1.0,HOLD
2020-07-14,106044.08,0,334.21,106044.08,-1.0,HOLD
2020-07-15,106044.08,0,334.45,106044.08,-1.0,HOLD
2020-07-16,106044.08,0,333.34,106044.08,-1.0,HOLD
2020-07-17,106044.08,0,342.19,106044.08,-1.0,HOLD
2020-07-20,106044.08,0,351.09,106044.08,-1.0,HOLD
2020-07-21,106044.08,0,366.37,106044.08,-1.0,HOLD
2020-07-22,106044.08,0,368.6,106044.08,-1.0,HOLD
2020-07-23,106044.08,0,379.38,106044.08,-1.0,HOLD
2020-07-24,106044.08,0,369.27,106044.08,-1.0,HOLD
2020-07-27,106044.08,0,346.74,106044.08,-1.0,HOLD
2020-07-28,106044.08,0,340.55,106044.08,-1.0,HOLD
2020-07-29,106044.08,0,339.53,106044.08,-1.0,HOLD
2020-07-30,106044.08,0,333.63,106044.08,-1.0,HOLD
2020-07-31,106044.08,0,335.42,106044.08,-1.0,HOLD
2020-08-03,106044.08,0,331.99,106044.08,-1.0,HOLD
2020-08-04,106044.08,0,339.48,106044.08,-1.0,HOLD
2020-08-05,106044.08,0,340.64,106044.08,-1.0,HOLD
2020-08-06,106044.08,0,346.98,106044.08,-1.0,HOLD
2020-08-07,106044.08,0,346.2,106044.08,-1.0,HOLD
2020-08-10,106044.08,0,351.62,106044.08,-1.0,HOLD
2020-08-11,106044.08,0,355.3,106044.08,-1.0,HOLD
2020-08-12,106044.08,0,354.81,106044.08,-1.0,HOLD
