Date,Portfolio_Value,Action
2020-07-01,153331.4306640625,HOLD
2020-07-02,158494.5068359375,HOLD
2020-07-03,159769.580078125,HOLD
2020-07-06,160041.30859375,HOLD
2020-07-07,166343.623046875,HOLD
2020-07-08,162277.94921875,HOLD
2020-07-09,163741.1669921875,HOLD
2020-07-10,163772.529296875,HOLD
2020-07-13,166949.8193359375,HOLD
2020-07-14,164065.1904296875,HOLD
2020-07-15,174035.9716796875,HOLD
2020-07-16,190768.92578125,HOLD
2020-07-17,189128.037109375,HOLD
2020-07-20,195639.3408203125,HOLD
2020-07-21,196151.46484375,HOLD
2020-07-22,192211.2255859375,HOLD
2020-07-23,190131.3818359375,HOLD
2020-07-24,193245.947265625,HOLD
2020-07-27,198597.1533203125,HOLD
2020-07-28,201607.216796875,HOLD
2020-07-29,199788.6279296875,HOLD
2020-07-30,201314.541015625,HOLD
2020-07-31,202265.6494140625,HOLD
2020-08-03,200363.4765625,HOLD
2020-08-04,198889.7705078125,HOLD
2020-08-05,197813.2861328125,HOLD
2020-08-06,203279.453125,HOLD
2020-08-07,199109.2919921875,HOLD
2020-08-10,199203.3349609375,HOLD
2020-08-11,198597.1533203125,HOLD
2020-08-12,199955.83984375,HOLD
2020-08-13,199171.9873046875,HOLD
2020-08-14,199673.6669921875,HOLD
2020-08-17,200488.8525390625,HOLD
2020-08-18,202589.6435546875,HOLD
2020-08-19,200865.15625,HOLD
2020-08-20,199997.67578125,HOLD
2020-08-21,198670.3076171875,HOLD
2020-08-24,198377.67578125,HOLD
2020-08-25,196433.6962890625,HOLD
2020-08-26,199088.359375,HOLD
2020-08-27,198304.5068359375,HOLD
2020-08-28,195837.9150390625,HOLD
2020-08-31,194447.8515625,HOLD
2020-09-01,191427.373046875,HOLD
2020-09-02,193486.3427734375,HOLD
2020-09-03,195900.654296875,HOLD
2020-09-04,192472.5390625,HOLD
2020-09-07,193705.8056640625,HOLD
2020-09-08,196684.5361328125,HOLD
2020-09-09,194270.2099609375,HOLD
2020-09-10,196841.2744140625,HOLD
2020-09-11,198022.3193359375,HOLD
2020-09-14,204857.6611328125,HOLD
2020-09-15,205704.2236328125,HOLD
2020-09-16,209738.53515625,HOLD
2020-09-17,211672.0556640625,HOLD
2020-09-18,209822.1337890625,HOLD
2020-09-21,211442.1337890625,HOLD
2020-09-22,210940.4541015625,HOLD
2020-09-23,213501.103515625,HOLD
2020-09-24,204230.546875,HOLD
2020-09-25,211766.142578125,HOLD
2020-09-28,211546.650390625,HOLD
2020-09-29,211254.00390625,HOLD
2020-09-30,211097.2216796875,HOLD
2020-10-01,213062.1337890625,HOLD
2020-10-05,219552.5341796875,HOLD
2020-10-06,221026.1962890625,HOLD
2020-10-07,223283.76953125003,HOLD
2020-10-08,228958.9404296875,HOLD
2020-10-09,231697.2607421875,HOLD
2020-10-12,236985.7861328125,HOLD
2020-10-13,242357.822265625,HOLD
2020-10-14,238009.990234375,HOLD
2020-10-15,232000.3662109375,HOLD
2020-10-16,236024.189453125,HOLD
