Date,Open,High,Low,Close,Volume,MA_20,MA_50,MA_200,EMA_12,EMA_26,MACD,MACD_Signal,MACD_Hist,RSI,BB_Mid,BB_Upper,BB_Lower,BB_Width,Daily_Return,Log_Return,Volatility_20d,ATR_14,Signal_MA,Signal_RSI,Signal_BB
2018-01-01,416.911548320176,419.6435701174062,413.8179772340148,415.2442626953125,5431340,,,,415.2442626953125,415.2442626953125,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0
2018-01-02,416.7308251900762,418.6392093015757,411.0056728555776,413.6974792480469,6112248,,,,415.0062960111178,415.1296861436632,-0.1233901325454098,-0.0246780265090819,-0.0987121060363278,0.0,,,,,-0.0037249965531747,-0.0037319516299654,,,0.0,0.0,0.0
2018-01-03,413.2152835726382,414.46074520687387,409.23780044611135,410.3225708007813,6846552,,,,414.2857229018352,414.773603525672,-0.4878806238367019,-0.1173185459746059,-0.3705620778620959,0.0,,,,,-0.0081579139747237,-0.008191371843455,,,0.0,1.0,0.0
2018-01-04,410.202053080989,410.202053080989,405.62192240535546,407.9521789550781,8947614,,,,413.3113315254111,414.2683128167391,-0.9569812913279634,-0.2852510950452774,-0.6717301962826859,0.0,,,,,-0.0057768985046986,-0.0057936493258805,,,0.0,1.0,0.0
2018-01-05,407.9120318587085,412.3716384245068,404.1756219675418,406.5862121582031,11025976,,,,412.2766977766099,413.69926832351416,-1.4225705469042396,-0.5127149854170698,-0.9098555614871696,0.0,,,,,-0.0033483502904035,-0.0033539685600326,,,0.0,1.0,0.0
2018-01-08,411.7689977562696,417.43387499025016,409.820422606522,416.2486877441406,5594690,,,,412.88777315623,413.88811420652354,-1.000341050293514,-0.6102401983923587,-0.3901008519011553,30.407508579579694,,,,,0.0237648874875713,0.0234868981918084,,,0.0,1.0,0.0
2018-01-09,417.8356177583208,419.8042761507061,413.3760358775011,418.37799072265625,9948236,,,,413.7324220126033,414.22069765216304,-0.4882756395597312,-0.5858472866258332,0.097571647066102,35.091500556735625,,,,,0.005115458717853,0.0051024192087148,,,0.0,0.0,0.0
2018-01-10,420.56763297432,424.2638514567,415.04336407514415,422.7572326660156,9468634,,,,415.1208544208206,414.8530335791151,0.267820841705543,-0.415113660959558,0.682934502665101,43.51230822501879,,,,,0.0104671900541306,0.0104127883132612,,,0.0,0.0,0.0
2018-01-11,423.9625505179648,435.2722459908186,423.9625505179648,432.2188415527344,16775298,,,,417.7513139795766,416.13938972530906,1.6119242542675352,-0.0097060779141393,1.6216303321816743,56.60994899922928,,,,,0.0223807144044618,0.0221339414002949,,,0.0,0.0,0.0
2018-01-12,436.2364592684336,436.2766259599619,430.1095429812005,433.283447265625,18016528,,,,420.140872946661,417.4093199134806,2.731553033180376,0.5385457443047637,2.193007288875612,57.795729031743946,,,,,0.0024631173159088,0.0024600888144697,,,0.0,0.0,0.0
